"Bus","Direction","coord_x","coord_y","Arret","Code"
"49","Bockstael","50.858682","4.311784","Cimetiere Molenbeek","2568"
"49","Bockstael","50.862379","4.316595","Bastogne","2569"
"49","Bockstael","50.864789","4.318851","Bossaert-Basilique","2570"
"49","Bockstael","50.868071","4.321206","Riethuisen","2571"
"49","Bockstael","50.869995","4.322582","Simpson","2572"
"49","Bockstael","0.0","0.0","Miroir","2573"
"49","Bockstael","50.873360","4.329199","Leopold I","2574"
"49","Bockstael","50.874710","4.333290","Woeste","2575"
"49","Bockstael","50.876365","4.338162","Loyaute","2576"
"49","Bockstael","50.876923","4.342225","Breesch","9027"
"49","Bockstael","0.0","0.0","Bockstael","2202"
"49","Gare du Midi","0.0","0.0","Bockstael","2862"
"49","Gare du Midi","50.876959","4.342083","Breesch","2502"
"49","Gare du Midi","50.876455","4.338461","Loyaute","2503"
"49","Gare du Midi","50.874395","4.332338","Woeste","2504"
"49","Gare du Midi","50.873369","4.329086","Leopold I","2505"
"49","Gare du Midi","0.0","0.0","Miroir","2506"
"49","Gare du Midi","50.869429","4.321787","Simpson","2507"
"49","Gare du Midi","50.866902","4.320028","Riethuisen","2508"
"49","Gare du Midi","50.864744","4.318411","Bossaert-Basilique","2509"
"49","Gare du Midi","50.862217","4.315956","Bastogne","2510"
"49","Gare du Midi","50.858628","4.311245","Cimetiere Molenbeek","2511"
"49","Gare du Midi","50.856955","4.308918","Leroy","2512"
"49","Gare du Midi","50.854993","4.306065","Candries","2513"
"49","Gare du Midi","50.851754","4.300460","Machtens","2514"
"49","Gare du Midi","50.846278","4.298367","Prince de Liege","2522"
"49","Gare du Midi","50.843418","4.295787","Peterbos","2536"
"49","Gare du Midi","50.843475","4.300486","Paulsen","1207"
"49","Gare du Midi","50.841454","4.303457","Jacob Smits","2532"
"49","Gare du Midi","50.839594","4.306100","Beaute","2533"
"49","Gare du Midi","50.838895","4.309863","Broeren","2534"
"49","Gare du Midi","50.836280","4.311485","Resistance","3709"
"49","Gare du Midi","0.0","0.0","Saint-Guidon","2535"
"49","Gare du Midi","50.832598","4.301595","Meir","2223"
"49","Gare du Midi","0.0","0.0","Veeweyde","2517"
"49","Gare du Midi","50.828805","4.303346","Aristide Briand","2225"
"49","Gare du Midi","50.826550","4.304897","Van Kalken","2226"
"49","Gare du Midi","0.0","0.0","Digue du Canal","2521"
"49","Gare du Midi","50.823274","4.316581","Ile Sainte-Helene","2523"
"49","Gare du Midi","50.822306","4.322642","Charroi","2524"
"49","Gare du Midi","50.824878","4.326330","Wiels","5159"
"49","Gare du Midi","0.0","0.0","Orban","1243"
"49","Gare du Midi","0.0","0.0","Fierlant","2526"
"49","Gare du Midi","50.834081","4.335791","Avenue du Roi","2540"
"49","Gare du Midi","50.834213","4.336102","Suede","2671"
"49","Gare du Midi","50.836874","4.337165","Gare du Midi","2500"
"50","Lot B","0.0","0.0","Gare du Midi","2538"
"50","Lot B","50.834096","4.335818","Suede","2539"
"50","Lot B","50.831389","4.332229","Avenue du Roi","2544"
"50","Lot B","50.827135","4.327179","Orban","2553"
"50","Lot B","50.824159","4.325394","Wiels","2546"
"50","Lot B","50.821668","4.321970","Charroi","2555"
"50","Lot B","0.0","0.0","Anciens Etangs","5912"
"50","Lot B","50.812101","4.318835","Forest Centre","5915"
"50","Lot B","50.809901","4.317548","Saint-Denis","5719"
"50","Lot B","50.806400","4.314103","Max Waller","5720"
"50","Lot B","50.802176","4.316292","Bempt","2608"
"50","Lot B","50.800828","4.317514","Neerstalle","5721"
"50","Lot B","50.796599","4.309433","Rue Longue","2609"
"50","Lot B","50.794791","4.306641","Gilson","2611"
"50","Lot B","50.789905","4.298450","Kerk Ruisbroek","9651"
"50","Lot B","50.786901","4.296668","Ruisbroek Centrum","9652"
"50","Lot B","50.783959","4.292447","Sportcentrum Ruisbroek","9660"
"50","Lot B","50.781484","4.289118","Kapel Ruisbroek","9654"
"50","Lot B","50.779433","4.286045","Voetbalclub","9655"
"50","Lot B","50.774125","4.281390","Beka","9656"
"50","Lot B","50.770680","4.278504","Waterbury","9657"
"50","Gare du Midi","50.765858","4.273708","Lot Station","9658"
"50","Gare du Midi","50.767019","4.274953","Station Lot","9659"
"50","Gare du Midi","50.771319","4.279084","Waterbury","9677"
"50","Gare du Midi","50.774008","4.281333","Beka","9678"
"50","Gare du Midi","50.779577","4.286314","Voetbalclub","9679"
"50","Gare du Midi","50.781385","4.289019","Kapel Ruisbroek","9680"
"50","Gare du Midi","50.784211","4.293127","Sportcentrum Ruisbroek","9685"
"50","Gare du Midi","50.786442","4.296130","Ruisbroek Centrum","9682"
"50","Gare du Midi","50.790337","4.299527","Kerk Ruisbroek","9683"
"50","Gare du Midi","50.794746","4.306627","Gilson","2659"
"50","Gare du Midi","50.796824","4.309901","Rue Longue","2661"
"50","Gare du Midi","0.0","0.0","Uccle Sport","2662"
"50","Gare du Midi","50.801295","4.317314","Neerstalle","2663"
"50","Gare du Midi","50.802607","4.315696","Bempt","2669"
"50","Gare du Midi","50.806607","4.314443","Max Waller","2665"
"50","Gare du Midi","50.810537","4.317971","Saint-Denis","5152"
"50","Gare du Midi","50.811535","4.318751","Forest Centre","5161"
"50","Gare du Midi","0.0","0.0","Anciens Etangs","5951"
"50","Gare du Midi","50.822306","4.322642","Charroi","2524"
"50","Gare du Midi","50.824878","4.326330","Wiels","5159"
"50","Gare du Midi","0.0","0.0","Orban","1243"
"50","Gare du Midi","0.0","0.0","Fierlant","2526"
"50","Gare du Midi","50.834081","4.335791","Avenue du Roi","2540"
"50","Gare du Midi","50.834213","4.336102","Suede","2671"
"50","Gare du Midi","50.836874","4.337165","Gare du Midi","2500"
"53","UZ Brussel","0.0","0.0","Hopital Militaire","2829"
"53","UZ Brussel","50.907488","4.388701","Hopital Militaire","2352"
"53","UZ Brussel","0.0","0.0","Ferme nos Pilifs","2823"
"53","UZ Brussel","50.899542","4.385200","Val Maria","2822"
"53","UZ Brussel","0.0","0.0","Peter Benoit","2362"
"53","UZ Brussel","50.894607","4.382569","Zavelput","2363"
"53","UZ Brussel","50.894778","4.380678","Kruipweg","2852"
"53","UZ Brussel","50.896595","4.376599","Beyseghem","2853"
"53","UZ Brussel","50.896271","4.371994","Versailles","2854"
"53","UZ Brussel","50.895813","4.363934","Long Bonnier","2855"
"53","UZ Brussel","0.0","0.0","Pagodes","2856"
"53","UZ Brussel","0.0","0.0","De Wand","2857"
"53","UZ Brussel","50.888666","4.356047","Serres Royales","2875"
"53","UZ Brussel","0.0","0.0","Ecole des Cadets","2858"
"53","UZ Brussel","50.881564","4.354244","Artistes","2860"
"53","UZ Brussel","50.881239","4.348305","Karel Bogaerd","2545"
"53","UZ Brussel","0.0","0.0","Gare Bockstael","4233"
"53","UZ Brussel","0.0","0.0","Bockstael","2501"
"53","UZ Brussel","0.0","0.0","Bockstael","2862"
"53","UZ Brussel","50.877418","4.342012","Breesch","2577"
"53","UZ Brussel","50.878802","4.342708","Jacobs Fontaine","2863"
"53","UZ Brussel","50.883144","4.341753","Prince Leopold","6173"
"53","UZ Brussel","0.0","0.0","Duysburgh","2865"
"53","UZ Brussel","50.882324","4.335402","Guillaume de Greef","2859"
"53","UZ Brussel","50.879798","4.334451","Cimetiere de Jette","2877"
"53","UZ Brussel","0.0","0.0","Jette Gare","2804"
"53","UZ Brussel","50.882386","4.331153","Lorge","2871"
"53","UZ Brussel","50.885793","4.332671","Hopital Brugmann","2867"
"53","UZ Brussel","50.885109","4.330383","Crocq","2872"
"53","UZ Brussel","50.885043","4.321288","Bonaventure","1068"
"53","UZ Brussel","50.886265","4.319852","Soetens","1069"
"53","UZ Brussel","0.0","0.0","Schuermans","1070"
"53","UZ Brussel","50.889654","4.318171","Liebrecht","1026"
"53","UZ Brussel","50.889877","4.315769","Demunter","1080"
"53","UZ Brussel","0.0","0.0","Arbre Ballon-Heymbosch","4224"
"53","UZ Brussel","0.0","0.0","Pompiers-UZ Brussel","1075"
"53","UZ Brussel","0.0","0.0","Laerbeek-UZ Brussel","4225"
"53","UZ Brussel","50.885945","4.308625","UZ Brussel","1074"
"53","Hopital Militaire","0.0","0.0","UZ brussel","1001"
"53","Hopital Militaire","0.0","0.0","Laerbeek-UZ Brussel","4070"
"53","Hopital Militaire","0.0","0.0","Pompiers-UZ Brussel","1003"
"53","Hopital Militaire","0.0","0.0","Arbre Ballon-Heymbosch","4226"
"53","Hopital Militaire","50.890416","4.315214","Demunter","1081"
"53","Hopital Militaire","50.889460","4.318190","Liebrecht","1004"
"53","Hopital Militaire","0.0","0.0","Schuermans","1005"
"53","Hopital Militaire","0.0","0.0","Dieleghem","1006"
"53","Hopital Militaire","50.885007","4.321757","Bonaventure","1007"
"53","Hopital Militaire","50.884911","4.329588","Crocq","2801"
"53","Hopital Militaire","0.0","0.0","Hopital Brugmann","2802"
"53","Hopital Militaire","50.882853","4.330882","Lorge","2803"
"53","Hopital Militaire","50.880228","4.330089","Jette Gare","6800"
"53","Hopital Militaire","50.879312","4.333755","Cimetiere de Jette","2805"
"53","Hopital Militaire","50.882621","4.335643","Guillaume de Greef","5081"
"53","Hopital Militaire","50.882577","4.341384","Prince Leopold","2807"
"53","Hopital Militaire","50.878667","4.342494","Jacobs Fontaine","2808"
"53","Hopital Militaire","50.876923","4.342225","Breesch","9027"
"53","Hopital Militaire","0.0","0.0","Bockstael","2202"
"53","Hopital Militaire","0.0","0.0","Gare Bockstael","2825"
"53","Hopital Militaire","50.881167","4.348134","Karel Bogaerd","2809"
"53","Hopital Militaire","50.881483","4.354458","Artistes","2810"
"53","Hopital Militaire","0.0","0.0","Ecole des Cadets","2812"
"53","Hopital Militaire","50.889367","4.357369","Serres Royales","2824"
"53","Hopital Militaire","50.895678","4.357282","De Wand","2813"
"53","Hopital Militaire","50.895840","4.362783","Pagodes","2814"
"53","Hopital Militaire","0.0","0.0","Long Bonnier","2815"
"53","Hopital Militaire","50.896235","4.372264","Versailles","2816"
"53","Hopital Militaire","50.896604","4.377040","Beyseghem","2817"
"53","Hopital Militaire","50.894518","4.380892","Kruipweg","2819"
"53","Hopital Militaire","50.894356","4.382654","Zavelput","2312"
"53","Hopital Militaire","50.895290","4.388269","Peter Benoit","2313"
"53","Hopital Militaire","0.0","0.0","Val Maria","2826"
"53","Hopital Militaire","0.0","0.0","Wimpelberg","2328"
"53","Hopital Militaire","50.903066","4.386538","Ferme nos Pilifs","2827"
"53","Hopital Militaire","0.0","0.0","Hopital Militaire","2829"
"54","Forest Centre","0.0","0.0","Luxembourg","1162"
"54","Forest Centre","50.839952","4.369107","Science","1776"
"54","Forest Centre","0.0","0.0","Trone","1163"
"54","Forest Centre","50.839080","4.362136","Porte de Namur","3504"
"54","Forest Centre","0.0","0.0","Matonge","3518"
"54","Forest Centre","0.0","0.0","Quartier St-Boniface","3506"
"54","Forest Centre","0.0","0.0","Fernand Cocq","2928"
"54","Forest Centre","50.829776","4.364338","Vanne","2929"
"54","Forest Centre","0.0","0.0","Bailli","2949"
"54","Forest Centre","50.825002","4.357554","Trinite","2931"
"54","Forest Centre","50.822575","4.354304","Ma Campagne","2932"
"54","Forest Centre","50.822511","4.346584","Prison","2950"
"54","Forest Centre","50.821665","4.341617","Albert","2934"
"54","Forest Centre","50.819551","4.336722","Jupiter","2935"
"54","Forest Centre","50.816170","4.333773","Tournoi","2936"
"54","Forest Centre","0.0","0.0","Duden","2411"
"54","Forest Centre","0.0","0.0","Mystere","2937"
"54","Forest Centre","50.810252","4.325279","Forest National","2938"
"54","Forest Centre","0.0","0.0","Gare Forest-Est","2939"
"54","Forest Centre","50.810537","4.317971","Saint-Denis","5152"
"54","Forest Centre","50.811535","4.318751","Forest Centre","5161"
"54","Luxembourg","0.0","0.0","Anciens Etangs","5162"
"54","Luxembourg","50.812101","4.318835","Forest Centre","5915"
"54","Luxembourg","50.809901","4.317548","Saint-Denis","5719"
"54","Luxembourg","0.0","0.0","Gare Forest-Est","2952"
"54","Luxembourg","50.810432","4.326243","Forest National","2953"
"54","Luxembourg","0.0","0.0","Mystere","2954"
"54","Luxembourg","50.814758","4.332909","Duden","2456"
"54","Luxembourg","50.816359","4.333887","Tournoi","2955"
"54","Luxembourg","50.819668","4.337020","Jupiter","2951"
"54","Luxembourg","50.821413","4.341859","Albert","2957"
"54","Luxembourg","50.822673","4.347875","Prison","2965"
"54","Luxembourg","50.823006","4.353084","Ma Campagne","2959"
"54","Luxembourg","50.824921","4.358590","Trinite","2960"
"54","Luxembourg","50.827394","4.364040","Bailli","2966"
"54","Luxembourg","0.0","0.0","Vanne","2962"
"54","Luxembourg","0.0","0.0","Fernand Cocq","2963"
"54","Luxembourg","0.0","0.0","Quartier St-Boniface","2964"
"54","Luxembourg","0.0","0.0","Matonge","2967"
"54","Luxembourg","50.838892","4.363073","Porte de Namur","4952"
"54","Luxembourg","0.0","0.0","Trone","1130"
"54","Luxembourg","50.839853","4.369348","Science","1729"
"54","Luxembourg","50.838999","4.372401","Luxembourg","1233"
"57","Gare du Nord","0.0","0.0","Hopital Militaire","3001"
"57","Gare du Nord","50.907488","4.388701","Hopital Militaire","2352"
"57","Gare du Nord","0.0","0.0","Crs","2353"
"57","Gare du Nord","50.906102","4.396434","Dghr Domaine Militaire","3002"
"57","Gare du Nord","50.905094","4.401523","Antoon van Oss","2358"
"57","Gare du Nord","50.902623","4.397939","Trassersweg","2359"
"57","Gare du Nord","50.899117","4.398960","Chemin Vert","2360"
"57","Gare du Nord","50.898370","4.401760","Marly","3003"
"57","Gare du Nord","0.0","0.0","Pavillons Meudon","3013"
"57","Gare du Nord","50.892106","4.395914","Trois Pertuis","3005"
"57","Gare du Nord","50.890435","4.390484","Rive Gauche","3014"
"57","Gare du Nord","50.887775","4.384386","Biebuyck","3007"
"57","Gare du Nord","50.885555","4.379070","Avant-Port","3008"
"57","Gare du Nord","50.881565","4.373129","Van Praet","2376"
"57","Gare du Nord","0.0","0.0","Outre-Ponts","2368"
"57","Gare du Nord","50.873033","4.358268","Claessens","2325"
"57","Gare du Nord","50.868610","4.353112","Entrepot","2370"
"57","Gare du Nord","50.866821","4.351692","Steamers","2371"
"57","Gare du Nord","0.0","0.0","Armateurs","1021"
"57","Gare du Nord","50.863306","4.353795","Willebroek","1016"
"57","Gare du Nord","0.0","0.0","Wtc","1022"
"57","Gare du Nord","0.0","0.0","Gare du Nord","1023"
"57","Hopital Militaire","0.0","0.0","Gare du Nord","1029"
"57","Hopital Militaire","50.861527","4.355557","WTC","1052"
"57","Hopital Militaire","50.863315","4.354037","Willebroek","1051"
"57","Hopital Militaire","0.0","0.0","Armateurs","1054"
"57","Hopital Militaire","50.866767","4.351948","Steamers","2304"
"57","Hopital Militaire","50.868313","4.353197","Entrepot","2305"
"57","Hopital Militaire","50.872853","4.358097","Claessens","2326"
"57","Hopital Militaire","0.0","0.0","Outre-Ponts","2307"
"57","Hopital Militaire","50.881205","4.373115","Van Praet","2308"
"57","Hopital Militaire","50.885807","4.379738","Avant-Port","3058"
"57","Hopital Militaire","50.887865","4.384613","Biebuyck","3059"
"57","Hopital Militaire","50.890381","4.391322","Rive Gauche","2327"
"57","Hopital Militaire","50.892025","4.395829","Trois Pertuis","3061"
"57","Hopital Militaire","0.0","0.0","Pavillons Meudon","3065"
"57","Hopital Militaire","50.898433","4.401533","Marly","3063"
"57","Hopital Militaire","50.899306","4.399017","Chemin Vert","2315"
"57","Hopital Militaire","50.902785","4.398081","Trassersweg","2316"
"57","Hopital Militaire","50.905166","4.401793","Antoon van Oss","2317"
"57","Hopital Militaire","50.906156","4.396363","Dghr Domaine Militaire","3064"
"57","Hopital Militaire","0.0","0.0","CRS","2321"
"57","Hopital Militaire","0.0","0.0","Hopital Militaire","3001"
"58","Yser","50.923977","4.431333","Vilvorde Station","9751"
"58","Yser","50.921767","4.428813","Blokken","9753"
"58","Yser","0.0","0.0","Drie Fonteinen","9754"
"58","Yser","50.912118","4.418122","Bicoque","9755"
"58","Yser","50.907677","4.414105","Diegemstraat","9756"
"58","Yser","50.903895","4.412156","Aquiris","5905"
"58","Yser","50.901712","4.408686","Rive Droite","5906"
"58","Yser","0.0","0.0","Moulin Marly","5909"
"58","Yser","50.889409","4.397078","Chemin de Fer","5910"
"58","Yser","50.885509","4.389984","Monnoyer","5913"
"58","Yser","50.883101","4.385606","Pont Albert","5911"
"58","Yser","50.879766","4.383871","Zenobe Gramme","3105"
"58","Yser","50.877429","4.379182","Schaerbeek Gare","3106"
"58","Yser","0.0","0.0","Princesse Elisabeth","5302"
"58","Yser","0.0","0.0","Verboekhoven","5710"
"58","Yser","50.869914","4.371608","Pavillon","5741"
"58","Yser","0.0","0.0","Stephenson","5742"
"58","Yser","50.868871","4.362104","Masui","6123"
"58","Yser","50.867208","4.359135","Destouvelles","2203"
"58","Yser","50.864233","4.357417","Glibert","2207"
"58","Yser","50.861751","4.356097","Wtc","9025"
"58","Yser","0.0","0.0","Gare du Nord","1023"
"58","Yser","0.0","0.0","Rogier","1034"
"58","Vilvoorde","0.0","0.0","Yser","1033"
"58","Vilvoorde","50.859189","4.354777","Nicolay","2269"
"58","Vilvoorde","0.0","0.0","Gare du Nord","1029"
"58","Vilvoorde","50.861742","4.356296","Wtc","9026"
"58","Vilvoorde","50.864161","4.357517","Glibert","2271"
"58","Vilvoorde","50.867127","4.359235","Destouvelles","2204"
"58","Vilvoorde","50.869411","4.363255","Masui","2237"
"58","Vilvoorde","50.869537","4.367204","Stephenson","2238"
"58","Vilvoorde","50.869824","4.371196","Pavillon","2239"
"58","Vilvoorde","50.871074","4.376438","Verboekhoven","2898"
"58","Vilvoorde","0.0","0.0","Princesse Elisabeth","3169"
"58","Vilvoorde","0.0","0.0","Schaerbeek Gare","3170"
"58","Vilvoorde","50.879820","4.384156","Zenobe Gramme","3171"
"58","Vilvoorde","0.0","0.0","Pont Albert","5958"
"58","Vilvoorde","50.885437","4.390410","Monnoyer","5965"
"58","Vilvoorde","50.888744","4.396438","Chemin de Fer","5959"
"58","Vilvoorde","0.0","0.0","Moulin Marly","5960"
"58","Vilvoorde","50.901505","4.408885","Rive Droite","5967"
"58","Vilvoorde","50.903499","4.412256","Aquiris","5968"
"58","Vilvoorde","50.907643","4.414406","Diegemstraat","9776"
"58","Vilvoorde","50.912100","4.418563","Bicoque","9777"
"58","Vilvoorde","50.915595","4.421979","Drie Fonteinen","9778"
"58","Vilvoorde","50.920249","4.426678","Blokken","9779"
"58","Vilvoorde","50.925957","4.427069","Heldenplein","9780"
"59","Bordet Station","50.825065","4.380135","Hopital Etterbeek-Ixelles","3125"
"59","Bordet Station","0.0","0.0","Levure","3152"
"59","Bordet Station","0.0","0.0","Flagey","3154"
"59","Bordet Station","50.829389","4.376204","Wery","3155"
"59","Bordet Station","50.833084","4.378277","Natation","3156"
"59","Bordet Station","0.0","0.0","Senghor","3918"
"59","Bordet Station","50.839700","4.380593","Parc Leopold","3159"
"59","Bordet Station","0.0","0.0","Maelbeek","2969"
"59","Bordet Station","50.845283","4.377939","Livingstone","2970"
"59","Bordet Station","0.0","0.0","Gutenberg","3161"
"59","Bordet Station","50.850263","4.374759","Saint-Josse","1582"
"59","Bordet Station","50.853203","4.373496","Houwaert","3162"
"59","Bordet Station","50.856933","4.375584","Geefs","3163"
"59","Bordet Station","50.859855","4.377757","Coteaux","3164"
"59","Bordet Station","50.863361","4.377360","Herman","3165"
"59","Bordet Station","50.865419","4.377687","Ernest Laude","3166"
"59","Bordet Station","50.868215","4.377077","Eenens","3167"
"59","Bordet Station","50.870876","4.376126","Verboekhoven","3168"
"59","Bordet Station","0.0","0.0","Princesse Elisabeth","3169"
"59","Bordet Station","0.0","0.0","Schaerbeek Gare","3170"
"59","Bordet Station","50.879820","4.384156","Zenobe Gramme","3171"
"59","Bordet Station","50.878246","4.389711","Chaumontel","3172"
"59","Bordet Station","50.879288","4.393676","Carli","3173"
"59","Bordet Station","50.879565","4.397072","Picardie","3174"
"59","Bordet Station","0.0","0.0","Saint-Vincent","3175"
"59","Bordet Station","50.882205","4.407163","Vandenhoven","3176"
"59","Bordet Station","0.0","0.0","Bordet Station","3178"
"59","Bordet Station","50.883588","4.412592","Haren-Atelier","3179"
"59","Etterbeek-Elsene","50.885501","4.415934","Haren-STIB","3130"
"59","Etterbeek-Elsene","50.882644","4.413657","Haren-Atelier","3129"
"59","Etterbeek-Elsene","0.0","0.0","Haren-Ecolage","3128"
"59","Etterbeek-Elsene","0.0","0.0","Bordet Station","3127"
"59","Etterbeek-Elsene","50.882600","4.407090","Vandenhoven","3126"
"59","Etterbeek-Elsene","50.880625","4.401861","Saint-Vincent","3101"
"59","Etterbeek-Elsene","50.879566","4.396646","Picardie","3102"
"59","Etterbeek-Elsene","50.879360","4.393349","Carli","3103"
"59","Etterbeek-Elsene","50.878452","4.389995","Chaumontel","3104"
"59","Etterbeek-Elsene","50.879766","4.383871","Zenobe Gramme","3105"
"59","Etterbeek-Elsene","50.877429","4.379182","Schaerbeek Gare","3106"
"59","Etterbeek-Elsene","0.0","0.0","Princesse Elisabeth","5302"
"59","Etterbeek-Elsene","0.0","0.0","Verboekhoven","5710"
"59","Etterbeek-Elsene","50.867837","4.377148","Eenens","3109"
"59","Etterbeek-Elsene","50.865284","4.377560","Ernest Laude","3110"
"59","Etterbeek-Elsene","50.863073","4.377446","Herman","3111"
"59","Etterbeek-Elsene","50.859172","4.377161","Coteaux","3112"
"59","Etterbeek-Elsene","50.857194","4.375683","Geefs","3113"
"59","Etterbeek-Elsene","50.853832","4.373510","Bossuet","3114"
"59","Etterbeek-Elsene","50.851243","4.376463","Braemt","3118"
"59","Etterbeek-Elsene","50.849049","4.377769","Gutenberg","3100"
"59","Etterbeek-Elsene","50.845085","4.377570","Livingstone","2922"
"59","Etterbeek-Elsene","0.0","0.0","Maelbeek","2923"
"59","Etterbeek-Elsene","50.839547","4.380607","Parc Leopold","3117"
"59","Etterbeek-Elsene","0.0","0.0","Senghor","3917"
"59","Etterbeek-Elsene","50.833174","4.378263","Natation","3120"
"59","Etterbeek-Elsene","50.829389","4.376161","Wery","3121"
"59","Etterbeek-Elsene","50.828059","4.371676","Flagey","3122"
"59","Etterbeek-Elsene","0.0","0.0","Levure","3124"
"60","Uccle Calevoet","50.847682","4.383747","Ambiorix","2920"
"60","Uccle Calevoet","50.846847","4.381972","Palmerston","2921"
"60","Uccle Calevoet","50.846235","4.383193","Ambiorix","1273"
"60","Uccle Calevoet","0.0","0.0","Schuman","1270"
"60","Uccle Calevoet","0.0","0.0","Froissart","1271"
"60","Uccle Calevoet","0.0","0.0","Jourdan","1272"
"60","Uccle Calevoet","0.0","0.0","Senghor","3917"
"60","Uccle Calevoet","50.833174","4.378263","Natation","3120"
"60","Uccle Calevoet","50.829389","4.376161","Wery","3121"
"60","Uccle Calevoet","50.828059","4.371676","Flagey","3122"
"60","Uccle Calevoet","50.825713","4.369547","Biarritz","1903"
"60","Uccle Calevoet","50.823546","4.367574","Vleurgat","1912"
"60","Uccle Calevoet","50.821865","4.363586","Washington","4705"
"60","Uccle Calevoet","0.0","0.0","Tenbosch","6407"
"60","Uccle Calevoet","0.0","0.0","Georges Brugmann","2121"
"60","Uccle Calevoet","0.0","0.0","Clinique Edith Cavell","2128"
"60","Uccle Calevoet","50.811716","4.357429","Cavell","2123"
"60","Uccle Calevoet","50.819959","4.359159","Churchill","6408"
"60","Uccle Calevoet","50.808012","4.357118","Brunard","2124"
"60","Uccle Calevoet","50.806502","4.357331","Langeveld","2125"
"60","Uccle Calevoet","0.0","0.0","Houzeau","2126"
"60","Uccle Calevoet","0.0","0.0","Observatoire","1979"
"60","Uccle Calevoet","50.796415","4.356709","Mercure","4853"
"60","Uccle Calevoet","0.0","0.0","Station Saint-Job","6931"
"60","Uccle Calevoet","0.0","0.0","Place Saint-Job","1735"
"60","Uccle Calevoet","50.792217","4.359036","De Wansijn","1736"
"60","Uccle Calevoet","50.791920","4.351576","Drossart","1737"
"60","Uccle Calevoet","50.792764","4.347278","Chenaie","2769"
"60","Uccle Calevoet","50.791613","4.342868","Hellevelt","2770"
"60","Uccle Calevoet","50.789913","4.338799","Groelstveld","2771"
"60","Uccle Calevoet","0.0","0.0","Engeland","1961"
"60","Uccle Calevoet","50.791242","4.332898","Uccle Calevoet","1962"
"60","Ambiorix","50.790918","4.333068","Uccle Calevoet","2701"
"60","Ambiorix","50.789489","4.333821","Engeland","1929"
"60","Ambiorix","50.789760","4.337820","Groelstveld","2702"
"60","Ambiorix","50.790363","4.340628","Papenkasteel","2703"
"60","Ambiorix","50.792062","4.344201","Hellevelt","2704"
"60","Ambiorix","50.792360","4.348895","Chenaie","2705"
"60","Ambiorix","50.791920","4.351675","Drossart","1738"
"60","Ambiorix","50.792505","4.359958","De Wansijn","1739"
"60","Ambiorix","0.0","0.0","Place Saint-Job","1740"
"60","Ambiorix","0.0","0.0","Station Saint-Job","6956"
"60","Ambiorix","0.0","0.0","Mercure","4804"
"60","Ambiorix","0.0","0.0","Observatoire","1999"
"60","Ambiorix","0.0","0.0","Houzeau","2130"
"60","Ambiorix","50.806358","4.357586","Langeveld","2131"
"60","Ambiorix","50.807958","4.357175","Brunard","2132"
"60","Ambiorix","50.811185","4.357628","Cavell","2133"
"60","Ambiorix","0.0","0.0","Churchill","2000"
"60","Ambiorix","0.0","0.0","Clinique Edith Cavell","2129"
"60","Ambiorix","0.0","0.0","Georges Brugmann","2135"
"60","Ambiorix","0.0","0.0","Tenbosch","6452"
"60","Ambiorix","50.821838","4.362820","Washington","6453"
"60","Ambiorix","50.821452","4.366581","Van eyck","1976"
"60","Ambiorix","50.823510","4.367886","Vleurgat","1977"
"60","Ambiorix","50.825848","4.369774","Biarritz","1986"
"60","Ambiorix","50.828284","4.372031","Flagey","6112"
"60","Ambiorix","0.0","0.0","Flagey","3154"
"60","Ambiorix","50.829389","4.376204","Wery","3155"
"60","Ambiorix","50.833084","4.378277","Natation","3156"
"60","Ambiorix","50.836113","4.380833","Etangs","3160"
"60","Ambiorix","50.837497","4.381586","Jourdan","3158"
"60","Ambiorix","50.840185","4.382637","Froissart","1416"
"60","Ambiorix","0.0","0.0","Schuman","1418"
"60","Ambiorix","50.846244","4.384315","Ambiorix","1425"
"61","Gare du Nord","0.0","0.0","Montgomery","9020"
"61","Gare du Nord","0.0","0.0","Montgomery","1155"
"61","Gare du Nord","50.839607","4.398226","Merode","1156"
"61","Gare du Nord","50.842763","4.395899","Chevalerie","6053"
"61","Gare du Nord","0.0","0.0","Wappers","6054"
"61","Gare du Nord","50.847060","4.393260","De Jamblinne de Meux","6055"
"61","Gare du Nord","50.849111","4.389839","Chasseurs Ardennais","6056"
"61","Gare du Nord","0.0","0.0","Brabanconne","2973"
"61","Gare du Nord","50.853183","4.386873","Dailly","9296"
"61","Gare du Nord","50.853903","4.383962","Clays","6058"
"61","Gare du Nord","50.853517","4.380696","Fuss","6059"
"61","Gare du Nord","50.852933","4.377799","Steurs","6060"
"61","Gare du Nord","50.853850","4.373155","Bossuet","6061"
"61","Gare du Nord","50.854551","4.368894","Rue Traversiere","6062"
"61","Gare du Nord","50.852798","4.368894","Quetelet","3313"
"61","Gare du Nord","0.0","0.0","Botanique","9021"
"61","Gare du Nord","50.855827","4.358456","Rogier","1988"
"61","Montgomery","50.860080","4.360273","Gare du Nord","1900"
"61","Montgomery","0.0","0.0","Rogier","1902"
"61","Montgomery","0.0","0.0","Botanique","9022"
"61","Montgomery","50.854255","4.368696","Rue Traversiere","9023"
"61","Montgomery","50.853931","4.370272","Limite","6016"
"61","Montgomery","50.852987","4.373581","Houwaert","6017"
"61","Montgomery","50.852825","4.378168","Steurs","6018"
"61","Montgomery","50.853948","4.380753","Fuss","6019"
"61","Montgomery","50.853921","4.383280","Clays","6020"
